ID	Label EN	Definition EN	Label FR	Definition FR	Label ES	Definition ES	Commentaire	Commentaire	Definition Source	See Also	Editor	Annotation	Type	Parent Class	Equivalent Class	Domain	Range	Individual has value
http://snomed.info/id/12894003	Functional assessment													(PROMOT:2000002 some HP:0003327)|(PROMOT:2000002 some HP:0009053)|(PROMOT:2000002 some HP:0002460)|(PROMOT:2000002 some HP:0008959)				
http://snomed.info/id/252482003	Stair-climbing test (procedure)													(PROMOT:2000002 some HP:0003551)|(PROMOT:2000002 some HP:0033235)				
http://snomed.info/id/445993006	Assessment using Jamar hydraulic hand dynamometer (procedure)													(PROMOT:2000002 some HP:0031177)|(PROMOT:2000002 some HP:0030237)|(PROMOT:2000002 some HP:0033466)|(PROMOT:2000002 some HP:0009005)				
PROMOT:0000111	Assessment using Berg Balance Scale													SNOMED:840297006|(PROMOT:2000002 some HP:0002141)				
http://snomed.info/id/431527001	Timed ten meter walk (procedure)													(PROMOT:2000002 some HP:0002540)|(PROMOT:2000002 some HP:0002505)|(PROMOT:2000002 some HP:0002317)				
http://snomed.info/id/840297006	Assessment of patient reported outcome measures (procedure)													(PROMOT:2000002 some HP:0002015)|(PROMOT:2000002 some HP:0033667)|(PROMOT:2000002 some HP:0002068)|(PROMOT:2000002 some HP:0200136)				
PROMOT:0000100	Assessment using Debimeter													(PROMOT:2000002 some HP:0012735)				
PROMOT:0000101	Quantative muscle weakness													(PROMOT:2000002 some HP:0009053)|(PROMOT:2000002 some HP:0002460)|(PROMOT:2000002 some HP:0008959)				
PROMOT:0000102	Assessment using Dysphagyameter													(PROMOT:2000002 some HP:0002015)|(PROMOT:2000002 some HP:0200136)|(PROMOT:2000002 some HP:0002068)				
PROMOT:0000103	Assessment using B&L gauge													(PROMOT:2000002 some HP:0003392)				
PROMOT:0000104	Bilan dynamométrique avec MedUP													(PROMOT:2000002 some HP:0012515)|(PROMOT:2000002 some HP:0003749)|(PROMOT:2000002 some HP:0003810)|(PROMOT:2000002 some HP:0003694)|(PROMOT:2000002 some HP:0003690)|(PROMOT:2000002 some HP:0003325)|(PROMOT:2000002 some HP:0007340)|(PROMOT:2000002 some HP:0001324)|(PROMOT:2000002 some HP:0003749)|(PROMOT:2000002 some HP:0009063)|(PROMOT:2000002 some HP:0003323)|(PROMOT:2000002 some HP:0009073)|(PROMOT:2000002 some HP:0003701)|(PROMOT:2000002 some HP:0008994)|(PROMOT:2000002 some HP:0008997)|(PROMOT:2000002 some HP:0003731)|(PROMOT:2000002 some HP:0003547)|(PROMOT:2000002 some HP:0003484)				
PROMOT:0000105	Assessment using Iowa Oral Performance Instrument													(PROMOT:2000002 some HP:0000183)				
HP:0000467	Neck muscle weakness											OPMD Scoping review|OPMD HPO KB associations|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0030319	Weakness of facial musculature											OPMD Scoping review|OPMD Survey|OPMD HPO KB associations|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0007715	Weak extraocular muscles											OPMD Scoping review|CMS Scoping review|CM Scoping review						
HP:0000597	Ophthalmoparesis											OPMD Scoping review|OPMD Survey|CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0004878	Intercostal muscle weakness											OPMD Scoping review|CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0009023	Abdominal wall muscle weakness											OPMD Scoping review|CMS Scoping review|CM Scoping review						
HP:0003327	Axial muscle weakness											OPMD Scoping review|OPMD HPO KB associations|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0003722	Neck flexor weakness											OPMD Scoping review|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0002141	Gait imbalance											OPMD Scoping review|OPMD Survey|OPMD Patient form						
HP:0002172	Postural instability											OPMD Scoping review|OPMD Survey|OPMD Patient form						
HP:0002317	Unsteady gait											OPMD Scoping review|OPMD Survey|OPMD Patient form						
HP:0003551	Difficulty climbing stairs											OPMD Scoping review|OPMD Patient form						
HP:0033235	Difficulty descending stairs											OPMD Scoping review|OPMD Patient form						
HP:0008994	Proximal muscle weakness in lower limbs											OPMD Scoping review|OPMD Survey|CMS Scoping review|CM Scoping review						
HP:0003749	Pelvic girdle muscle weakness / Hip girdle weakness											OPMD Scoping review|OPMD Survey|OPMD Patient form|CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0003731	Quadriceps muscle weakness											OPMD Scoping review|OPMD Survey|CMS Scoping review|CM Scoping review						
HP:0033416	Hip adductor weakness											OPMD Scoping review|OPMD Survey|OPMD Patient form|CMS Scoping review|CM Scoping review						
HP:0012515	Hip flexor weakness											OPMD Scoping review|OPMD Survey|OPMD Patient form|CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0008997	Proximal muscle weakness in upper limbs											OPMD Scoping review|OPMD Survey|OPMD Patient form|CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0003547	Shoulder girdle muscle weakness											OPMD Scoping review|OPMD Survey|OPMD Patient form|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0031108	Triceps weakness											OPMD Scoping review|OPMD Survey|CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0009053	Distal lower limb muscle weakness											OPMD Scoping review|OPMD Survey|CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0009027	Foot dorsiflexor weakness											OPMD Scoping review|OPMD Survey|OPMD Patient form|CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0011727	Peroneal muscle weakness											OPMD Scoping review|OPMD Survey|CMS Scoping review|CM Scoping review						
HP:0008963	Tibialis muscle weakness											OPMD Scoping review|OPMD Survey|CMS Scoping review|CM Scoping review						
HP:0031374	Ankle weakness											OPMD Scoping review|OPMD Survey|CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0008959	Distal upper limb muscle weakness											OPMD Scoping review|OPMD Survey|OPMD Patient form|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0030237	Hand muscle weakness											OPMD Scoping review|OPMD Survey|OPMD Patient form|CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0009077	Weakness of long finger extensor muscles											OPMD Scoping review|OPMD Survey|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0009005	Weakness of the intrinsic hand muscles											OPMD Scoping review|OPMD Survey|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0031177	Finger flexor weakness											OPMD Scoping review|OPMD Survey|CMS Scoping review|CM Scoping review						
HP:0003392	First dorsal interossei muscle weakness											OPMD Scoping review|OPMD Survey|CMS Scoping review|CM Scoping review						
HP:0003427	Thenar muscle weakness											OPMD Scoping review|OPMD Survey|OPMD Patient form|CMS Scoping review|CM Scoping review						
HP:0003701	Proximal muscle weakness											OPMD Scoping review|OPMD HPO KB associations|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0002460	Distal muscle weakness											OPMD Scoping review|OPMD HPO KB associations|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0007340	Lower limb muscle weakness											OPMD Scoping review|OPMD Survey|CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0003484	Upper limb muscle weakness											OPMD Scoping review|OPMD Survey|CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0003325	Limb-girdle muscle weakness											OPMD Scoping review|OPMD HPO KB associations|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0003690	Limb muscle weakness											OPMD Scoping review|OPMD HPO KB associations|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0009063	Progressive distal muscle weakness											OPMD Scoping review|CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0009073	Progressive proximal muscle weakness											OPMD Scoping review|CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0001324	Muscle weakness											OPMD Scoping review|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0003323	Progressive muscle weakness											OPMD Scoping review|CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0005216	Impaired mastication											OPMD Article|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0030842	Choking episodes											OPMD Article						
HP:0031146	Impaired oral bolus formation											OPMD Article						
HP:0031162	Impaired oropharyngeal swallow response											OPMD Article						
HP:0032043	Odynophagia											OPMD Article						
HP:0002015	Dysphagia											OPMD Article|OPMD Survey|OPMD HPO KB associations|OPMD Patient form|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0002068	Neuromuscular dysphagia											OPMD Article|OPMD Survey|CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0200136	Oral-pharyngeal dysphagia											OPMD Article|OPMD Survey|CMS Scoping review|CM Scoping review						
HP:0002098	Respiratory distress											OPMD Survey|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0002094	Dyspnea											OPMD Survey						
HP:0002747	Respiratory insufficiency due to muscle weakness											OPMD Survey|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0002093	Respiratory insufficiency											OPMD Survey|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0004347	Weakness of muscles of respiration											OPMD Survey|CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0032341	Reduced forced vital capacity											OPMD Survey|CMS Scoping review|CM Scoping review						
HP:0001288	Gait disturbance											OPMD Survey|OPMD HPO KB associations|OPMD Patient form|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0000651	Diplopia											OPMD Survey|CMS HPO DB associations						
HP:0001618	Dysphonia											OPMD Survey|OPMD HPO KB associations|CMS Scoping review|CM Scoping review						
HP:0001609	Hoarse voice											OPMD Survey|CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0033695	Occupational disability											OPMD Survey						
HP:0012378	Fatigue											OPMD Survey|OPMD HPO KB associations|OPMD Patient form						
HP:0031058	Impairment of activities of daily living											OPMD Survey						
HP:0000602	Ophthalmoplegia											OPMD Survey|OPMD HPO KB associations|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0000544	External ophthalmoplegia											OPMD Survey|CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0012531	Pain											OPMD Survey|OPMD HPO KB associations|OPMD Patient form|CMS Scoping review						
HP:0033667	Diminished mental health											OPMD Survey						
HP:0000508	Ptosis											OPMD Survey|OPMD HPO KB associations|OPMD Patient form|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0000183	Tongue muscle weakness											OPMD Survey						
HP:6001011	Wet voice											OPMD Survey						
HP:0000006	Autosomal dominant inheritance											OPMD HPO KB associations|CMS HPO DB associations|CM HPO KB associations						
HP:0003584	Late onset											OPMD HPO KB associations						
HP:0011968	Feeding difficulties											OPMD HPO KB associations|OPMD Patient form|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0003676	Progressive											OPMD HPO KB associations						
HP:0003236	Elevated circulating creatine kinase concentration											OPMD HPO KB associations|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0007838	Progressive ptosis											OPMD HPO KB associations						
HP:0012473	Tongue atrophy											OPMD HPO KB associations						
HP:0001611	Hypernasal speech											OPMD HPO KB associations						
HP:0001260	Dysarthria											OPMD HPO KB associations						
HP:0008988	Pelvic girdle muscle atrophy											OPMD Patient form						
HP:0012735	Cough 											OPMD Patient form						
HP:0033466	Weak grip											OPMD Patient form						
HP:0000007	Autosomal recessive inheritance											OPMD Medical expert|CMS HPO DB associations|CM HPO KB associations						
HP:0003458	EMG: myopathic abnormalities											OPMD Medical expert|CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0012497	Reduced maximal expiratory pressure											OPMD Medical expert						
HP:0002828	Multiple joint contractures											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0002483	Bulbar signs											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0030193	Fatigable weakness of chewing muscles											CMS Scoping review|CM Scoping review						
HP:0001270	Motor delay											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0031936	Delayed ability to walk 											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0033580	Compound motor action potential abnormality											CMS Scoping review						
PROMOT:0000106	Double compound motor action potential abnormality											CMS Scoping review						
HP:0030000	EMG: repetitive nerve stimulation abnormality											CMS Scoping review|CM Scoping review						
HP:0003398	Abnormal synaptic transmission at the neuromuscular junction 											CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0003445	EMG: neuropathic changes											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0003403	EMG: decremental response of compound muscle action potential to repetitive nerve stimulation  											CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0008872	Feeding difficulties in infancy											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0002033	Poor suck											CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0031914	Fluctuating											CMS Scoping review|CM Scoping review						
HP:0002515	Waddling gait											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0002359	Frequent falls											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0002540	Inability to walk											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0009046	Difficulty running											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0002505	Loss of ambulation											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0003473	Fatigable weakness											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0030196	Fatigable weakness of respiratory muscles 											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0030198	Fatigable weakness of distal limb muscles											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0030199	Fatigable weakness of neck muscles 											CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0030200	Fatiguable weakness of proximal limb muscles 											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0030192	Fatigable weakness of bulbar muscles 											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0030194	Fatigable weakness of speech muscles 											CMS Scoping review|CM Scoping review						
HP:0030195	Fatigable weakness of swallowing muscles 											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0030197	Fatigable weakness of skeletal muscles											CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0003391	Gowers sign											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0003307	Hyperlordosis											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0001252	Hypotonia											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0001319	Neonatal hypotonia											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0009028	Generalized weakness of limb muscles											CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0003694	Late-onset proximal muscle weakness											CMS Scoping review|CM Scoping review						
HP:0003810	Late-onset distal muscle weakness											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0000496	Abnormality of eye movement											CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0007941	Limited extraocular movements											CMS Scoping review|CMS HPO DB associations|CM Scoping review						
HP:0003326	Myalgia											CMS Scoping review						
HP:0003394	Muscle spasm											CMS Scoping review|CMS HPO DB associations						
HP:0007695	Abnormal pupillary light reflex											CMS Scoping review						
HP:0030211	Slow pupillary light response											CMS Scoping review|CMS HPO DB associations						
HP:0001558	Decreased fetal movement											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0001315	Reduced tendon reflexes 											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0031826	Abnormal reflex											CMS Scoping review|CM Scoping review						
HP:0001284	Areflexia											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0001265	Hyporeflexia											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0002600	Hyporeflexia of lower limbs											CMS Scoping review|CM Scoping review						
HP:0002522	Areflexia of lower limbs											CMS Scoping review|CM Scoping review						
HP:0002104	Apnea											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0002878	Respiratory failure											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0004887	Respiratory failure requiring assisted ventilation											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0002643	Neonatal respiratory distress											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0005949	Apneic episodes in infancy											CMS Scoping review|CM Scoping review						
HP:0004889	Intermittent episodes of respiratory insufficiency due to muscle weakness											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0004885	Episodic respiratory distress											CMS Scoping review|CM Scoping review						
HP:0002650	Scoliosis											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0002751	Kyphoscoliosis											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0030006	Single fiber EMG abnormality											CMS Scoping review						
HP:0030205	Increased jitter at single fiber EMG											CMS Scoping review|CMS HPO DB associations						
HP:0008180	Mildly elevated creatine kinase											CMS Scoping review|CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0040081	Abnormal circulating creatine kinase concentration											CMS Scoping review|CM Scoping review|CM HPO KB associations						
HP:0030202	Favorable response of weakness to acetylcholine esterase inhibitors											CMS Scoping review|CMS HPO DB associations						
HP:0030203	Unfavorable response of muscle weakness to acetylcholine esterase inhibitors											CMS Scoping review|CMS HPO DB associations						
HP:0002804	Arthrogryposis multiplex congenita											CMS HPO DB associations|CM HPO KB associations						
HP:0002882	Sudden episodic apnea											CMS HPO DB associations						
HP:0000218	High palate											CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0001612	Weak cry											CMS HPO DB associations						
HP:0033454	Tube feeding											CMS HPO DB associations|CM Scoping review|CM HPO KB associations						
HP:0001249	Intellectual disability											CMS HPO DB associations|CM HPO KB associations						
HP:0003593	Infantile onset											CMS HPO DB associations|CM HPO KB associations						
HP:0003577	Congenital onset											CMS HPO DB associations|CM HPO KB associations						
HP:0003623	Neonatal onset											CMS HPO DB associations|CM HPO KB associations						
HP:0011463	Childhood onset											CMS HPO DB associations|CM HPO KB associations						
HP:0003621	Juvenile onset											CMS HPO DB associations						
HP:0012768	Neonatal asphyxia											CM Scoping review						
HP:0025156	Dependency on intravenous nutrition											CM Scoping review						
HP:0033994	Dependency on parenteral nutrition											CM Scoping review						
HP:0030884	Gastrojejunal tube feeding in infancy											CM Scoping review						
HP:0040288	Nasogastric tube feeding											CM Scoping review|CM HPO KB associations						
HP:0031063	Impaired feeding ability											CM Scoping review						
HP:0011471	Gastrostomy tube feeding in infancy											CM Scoping review|CM HPO KB associations						
HP:0011470	Nasogastric tube feeding in infancy											CM Scoping review|CM HPO KB associations						
HP:0001627	Abnormal heart morphology											CM Scoping review|CM HPO KB associations						
HP:0030872	Abnormal cardiac ventricular function											CM Scoping review						
HP:0001713	Abnormal cardiac ventricle morphology											CM Scoping review						
HP:0001638	Cardiomyopathy											CM Scoping review|CM HPO KB associations						
HP:0001374	Congenital hip dislocation											CM Scoping review|CM HPO KB associations						
HP:0000276	Long face											CM Scoping review|CM HPO KB associations						
HP:0001508	Failure to thrive											CM Scoping review|CM HPO KB associations						
HP:0001531	Failure to thrive in infancy											CM Scoping review						
HP:0002705	High, narrow palate											CM Scoping review|CM HPO KB associations						
HP:0002047	Malignant hyperthermia											CM Scoping review|CM HPO KB associations						
HP:0002058	Myopathic facies											CM Scoping review|CM HPO KB associations						
HP:0001761	Pes cavus											CM Scoping review|CM HPO KB associations						
HP:0000768	Pectus carinatum											CM Scoping review						
HP:0000767	Pectus excavatum											CM Scoping review|CM HPO KB associations						
HP:0001622	Premature birth											CM Scoping review|CM HPO KB associations						
HP:0001989	Fetal akinesia sequence											CM Scoping review|CM HPO KB associations						
HP:0003306	Spinal rigidity											CM Scoping review|CM HPO KB associations						
HP:6000327	Thoracic cage flatness											CM Scoping review						
HP:0001547	Abnormal rib cage morphology 											CM Scoping review|CM HPO KB associations						
HP:0000886	Deformed rib cage 											CM Scoping review						
HP:0003691	Scapular winging											CM Scoping review|CM HPO KB associations						
HP:0000774	Narrow chest											CM Scoping review|CM HPO KB associations						
HP:0002808	Kyphosis											CM Scoping review|CM HPO KB associations						
HP:0000028	Cryptorchidism											CM Scoping review|CM HPO KB associations						
HP:0003552	Muscle stiffness											CM HPO KB associations						
HP:0004322	Short stature											CM HPO KB associations						
HP:0004325	Decreased body weight											CM HPO KB associations						
HP:0003457	EMG abnormality											CM HPO KB associations						
HP:0001387	Joint stiffness											CM HPO KB associations						
HP:0000486	Strabismus											CM HPO KB associations						
HP:0003819	Death in childhood											CM HPO KB associations						
HP:0003811	Neonatal death											CM HPO KB associations						
HP:0011462	Young adult onset											CM HPO KB associations						
http://id.who.int/icd/entity/1014916094	Applying knowledge		Appliquer des connaissances		Aplicación del conocimiento		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1019379329	Structure of upper extremity		Structure du membre supérieur		Estructura de la extremidad superior		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1034220517	Alternative vocalization functions		Autres fonctions de vocalisation		Funciones alternativas de vocalización		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1041382491	Oral swallowing		Déglutition orale		Deglución oral		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1065560247	Pain in stomach or abdomen		Douleur à l'estomac ou dans l'abdomen		Dolor en el estómago o en el abdomen		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1083127119	Functions of coughing		Fonctions de toux		funciones de toser		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1090716697	Functions of external muscles of the eye		Fonctions des muscles externes de l'œil		Funciones de los músculos externos del ojo		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1104062484	Pubertal functions		Fonctions liées à la puberté		Funciones puberales		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1108927576	Structure of shoulder region		Structure de la région des épaules		Estructura de la región del hombro		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1109440237	Speed of speech		Vitesse de la parole		Velocidad del habla		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1131514421	Maintaining body position		Garder la position du corps		Mantener la posición del cuerpo		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1134562249	Functions of the joints and bones		Fonctions des articulations et des os		Funciones de las articulaciones y los huesos		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1143753652	Structure of cranial nerves		Structure des nerfs crâniens		Estructura de los nervios craneales		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/114446184	Atria		Oreillettes		Aurículas		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1145793041	Blood supply to the heart		Apport sanguin au cœur		Volumen de sangre que llega al corazón		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1164313611	Muscle functions		Fonctions musculaires		Funciones musculares		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/117147127	Pain in chest		Douleur dans la poitrine		Dolor en el pecho		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1174312718	Manipulation of food in the mouth		Travailler les aliments dans la bouche		Manipulación de la comida en la boca		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1182439715	Cervical vertebral column		Colonne cervicale		Columna vertebral cervical		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1228414013	General tasks and demands		Tâches et exigences générales		Tareas y demandas generales		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1233939003	Muscles of hand		Muscles de la main		Músculos de la mano		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1255154286	Hearing and vestibular functions		Fonctions de l'audition et fonctions vestibulaires		Funciones auditivas y vestibulares		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1264948861	Stability of joint functions		Fonctions relatives à la stabilité des articulations		Funciones relacionadas con la estabilidad de las articulaciones		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/126518990	Solving problems		Résoudre des problèmes		Resolver problemas		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1266389839	Changing and maintaining body position		Changer et maintenir la position du corps		Cambiar y mantener la posición del cuerpo		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1278239861	Muscles of ankle and foot		Muscles de la cheville et du pied		Músculos del tobillo y del pie		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1299345975	Pain in upper limb		Douleur au membre supérieur		Dolor en una extremidad superior		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
http://id.who.int/icd/entity/1314143106	Basic learning		Apprentissage élémentaire		Aprendizaje básico		Source for French and Spanish labels: https://icd.who.int/browse/2025-01/icf/ > Info > Spreadsheet files (on French and Spanish browser version)											
